name,ratings,date,helpful,comment,developer_comment
Cho,1,2019-11-16,2,갑자기 광고가 나오냐..갈수록 이상한짖만하네 ㅡ,
김고은,1,2019-11-16,3,차단 친구 숫자는 그대로인데 왜 친구 목록이 다 사라졌죠...,
Sungsil Lee,4,2019-11-16,0,정말 정말 좋은데요 제발 제발 알림좀 울리게 해주세요....너무 안울림니다,
윤종훈,3,2019-11-16,1,차단친구 목록이 안떠요,
주진성,5,2019-11-16,0,Good,
김준동,4,2019-11-16,1,라인 비번을 까먹었는데 이메일이 연동이안되있습니다 계정좀 찾아주세요ㅜ,
임준성,4,2019-11-16,1,음성을 녹음해서 보낼때 한번 확인하고 올릴수잇도록 하면 더욱 좋을것 같습니다.,
이태혁.,5,2019-11-15,0,다 좋은데 업데이트가 안되네요,
망쇼,4,2019-11-15,4,좋은 앱이긴 한데 알림이 한번씩 앱을 열기 전까지 오지 않는 오류만 좀 고쳐줬으면 함,
Gi Jun Lee,1,2019-11-15,0,so so,
정선후,5,2019-11-15,0,이 엡 최고,
Painter Dreamer,1,2019-11-15,3,사진.동영상 여러개 삭제 안되는데요??? ㅡㅡ 뭐지 업그레이드 했는데 왜안되는거요?,
하림,1,2019-11-14,0,업데이트 이후 보톡이 안되네요..ㅠ,
김승환,5,2019-11-14,0,좋아요,
짱구,1,2019-11-14,0,폰 바꿨더니 계정이 사라졌어요;,
송혜원,1,2019-11-14,0,개발 더 필요한듯 쓰기 불편함,
좋은날,5,2019-11-14,0,위치 알려주는 기능도 있었으면 좋겠습니다!!!,
Youngsun kim,4,2019-11-14,0,일본어 통역에서 한자 위에 히라가나도 써 주세요. 한자를 잘 모르는 사람에게 도움이 될것 같습니다.,
믿음이,5,2019-11-14,0,너무 편리하네요,
tv라벤,5,2019-11-14,0,제가 이 앱을 싫어하는 건 아니지만 안좋은 용도로 쓸려는 사람이 많아 안따깝네요... 진짜 강추,
오프,5,2019-11-13,1,라인많이 이용하는 사람중 1명입니다 라인스퀘어 재밋게 한사람들도 있는데 왜 서비스종료한건지 이해가 안가네요... 다시 스퀘어 만들어주세요,
이승재,5,2019-11-13,0,좋음,
a a,2,2019-11-13,0,메시지 알림이 매번 늦게 뜨는 이유를 설명해주세요.,
신민기,2,2019-11-13,0,인증 번호 오류가 발생 하는데 빨리 해결해 주세요 답답 하거든요 네이버 직무 유기 한거 아니냐,
양반김씨 32대손김춘식,5,2019-11-12,0,따봉,
우울ᄌᄋ,1,2019-11-12,0,유령캐 될때가있어서...,
ᄀᄀ,5,2019-11-12,0,좋은거같네요,
더담아봐라 쫌,1,2019-11-12,0,왜 니가 카카오톡 못넘는지 이해감,
뿌잉은미,1,2019-11-12,0,전화번호를잘못입렸습나다학인후다시엽력주세요,
김그만,1,2019-11-12,1,알람 종종 안 울리는거좀 고치세요,
신현우,5,2019-11-12,0,ㄹㅇ 창남 창녀들의 놀이터인가 따이면 바로 먹히노,
최네꼬,1,2019-11-11,1,외국어 번역 더럽게 못하네~ 외국인들도 왜 카톡으로 가는지 알겠다,
manggo만고,4,2019-11-11,0,좋네요ㅎㅎ,
Juno Jeon,3,2019-11-11,12,"2017년 09월 버전의 백업 방식인 줄 알았는데, 서버 백업으로 바뀐 줄 모르고 지웠다가. 백업 zip 파일은 있는데, 백업이 되지 않고 있습니다.2017년 09월 버전의 라인이 필요한데, 주실 수 있는지요? 예전 버전의 라인을 설치했다가 백업 후에 업데이트 하려 합니다.",
례빗youtube,5,2019-11-11,0,정말 조아요^'^100000000점입니다용가리^3^,
김김우근,1,2019-11-11,0,"리뷰좀 봐라,,,긍정평가가 하나도없네,,,,ㅆ",
J,1,2019-11-11,122,한마디로 사기업체. 애초에 하지말아요 시간낭비입니다.,
꼬마버스맹구,1,2019-11-10,0,다운이 안됨,
불쌍한대한민국,5,2019-11-09,0,카카오 싫어서 이제부터 네이버이용하려고요.,
구독하면진짜로 취두부에다 밥말어먹는다,1,2019-11-09,2,아니 제 라인아이디가있었는데 핸드폰을바꾸고나서 보니 않돼내요 수정해주세요,
ienk 2,3,2019-11-09,2,그나마 라인 스퀘어 있을때는 다른 나라 사람들과 교류할수 있어 좋았는데 지금은 재미도 없음,
Forest. L. Kwon,5,2019-11-08,1,생활속에 필요한 기능들이 자연스럽게 녹아들게 구성되었으면 좋겠다,
도넛,5,2019-11-08,1,요즘 라인을 안하는거같은대...,
제니Daily,1,2019-11-08,24,핸드폰기기를 바꿔서 새로 바꾼기기에 로그인하는데 본인계정이맞는데 왜 내계정을 맘대루 로그인을할수없는거죠? 비번도 맞는데 계속 틀렷다해서 비밀번호 이멜 인증으로 바꿔서 로그인을 하는데도 비번이 아니라고 계속 오류뜨는데. 왜그런건가요. 몇번을 해봐도 안되네요.,
이상화,3,2019-11-08,2,라인 톡이 요즘은 바로 안와요 라인 확인한다고 터치하면 톡이 막 들어 와요 어찌 안될까요 너무 불편해요,
s min lim,4,2019-11-07,0,Good,
정면,1,2019-11-07,1,알림음이 안날때가 많은데 왜 그런지 모르겠네요,
Nature Boy,1,2019-11-07,2,페북 계정으로 가입을 하려고 하는데 계속 오류가 떠서 가입을 못 하고 있어요,
Jong hyun Kim,5,2019-11-07,0,Good nice,
김시은,1,2019-11-06,0,카톡ㅇㅣ랑비슷하네요,
수정,1,2019-11-06,2,상대방이 내가 문자 보내고 1분 안에 답장하면 알림이 안옴... 계속 그러는데 빨리 업데이트 해주세요,
박재중,1,2019-11-06,0,업데이트후 영상통화 화면이 얼굴을 알아볼수 없을 정도로 어두워졌어요.,
정윤석,2,2019-11-06,0,알림이 안와요 설정해놨어요 근데도 안와요,
김다진,2,2019-11-05,0,페북으로 했는데 왜 안 돼요?,
강지수,1,2019-11-05,1,홍구야 라인메세지 계속 안와서 계정 탈퇴하고 다시 만들었어 똑같은 아이디니까 다시 친추 걸어줘,
김윤서짱,5,2019-11-05,0,ㅛ도뎌뎓,
MrKwon,1,2019-11-05,1,사용자가 많지 않아 조촐하게 속닥속닥 할수 있어 좋아요. 메세지가 빠르면 2분 늦으면 3~40분 후에 확인이 가능하여 느긋하신분이 사용하시기 적격이에요. 변조된듯한 음성 지원으로 행적을 알리길 꺼려하시는분들이 애용하실듯,
호울스,1,2019-11-05,0,왜 자꾸 알림 안떠요;; 하루이틀도 아니고 계속 그러네요 카톡으로 옮겨야되나 휴,
Yeo Tube,1,2019-11-05,0,"설치하고 실행시 ""인증 기능을 일시작으로 사용할 수 없습니다. 잠시 후 다시 시더해 주세요""라고 에러가 뜨는데 이거 어떻게 해야 하나요?",
서민지,1,2019-11-05,0,"제가 코인을 다운했는데 돈은 빠져나가고 코인은 안 들어와있는 상태에요, 그래서 서비스센터를 찾으려고 해도 블로그만 뜨고 정확한 연락방안이 없네요",
마두,1,2019-11-05,6,친구 대화창 알람이 제때 안와서 친구랑 싸움날 뻔 했어요 왜일까요 이상한 기능 그만 넣고 기본에 충실하시길...,
은하수,1,2019-11-04,0,인증오류 가 있네요 ㅠㅠ 빨리 고쳐주시길 바랍니다,
헛헛대,1,2019-11-04,21,인증기능을 일시적으로 사용할 수 없습니다. 를 몇일동안 들어야되는지 모르겠네요... 페이스북으로 로그인이든 전화번호 인증이든 계속 일주일내내 똑같은 말만하고 개선 언제 됩니까ㅜㅜ,
최다롱,1,2019-11-04,2,g6 안드로이드 8.0.0 입니다 라인이 자꾸 오류나서 열리지가 않아요,
온달짱군,1,2019-11-04,2,메세지 알림 늦게 옴. 1~2분도 아니고 심할땐 몇 시간 있다 옴. 이게 무슨 메신져냐? 기본도 안된걸 쓰란 말이요?,
김나영,5,2019-11-04,0,감사합니다,
이상근,5,2019-11-04,0,좋아요,
May Ny,4,2019-11-04,0,Good!,
Akina Kobayakawa,1,2019-11-04,3,지난 업데이트이후 카메라가 어두워짐.. 카메라 문제인지싶어 나가서 카메라켜니 멀쩡~ 수정바랍니다...,
루임가르스,1,2019-11-03,0,설치했는데 인증이 안되는데요?,
Google 사용자,4,2019-11-03,0,업데이트 너무 많아,
잘생긴Pro,5,2019-11-03,0,굿,
킹이,2,2019-11-02,0,라인 컴퓨터도 가능한가요?,
성이름,1,2019-11-02,3,라인에서 비트윈으로 대화내용을 보내려고 했는데 왜 자꾸 멀쩡히 있는 대화를 null로 띄우나요;;,
이영곤,5,2019-11-01,0,최고!,
김혜령,5,2019-11-01,2,재가 써봤는데 영상통화랑 카톡도 다 무료 라더고요 너무 좋아요,
i Will Be Back Wait it For You,4,2019-11-01,0,좋습니다,
이스코,5,2019-11-01,0,"망겜....,....",
rosalie s,1,2019-11-01,2,"갤럭시 S10 이용시, 대화방에서 스크롤을 올릴 때 스크롤바 근처에 터치가 인식되면 스크롤바 테두리가 파랗게 변하면서 패스트 스크롤화 되는데, 이 때 손가락을 떼면 스크롤을 올린 위치에서 원위치로 돌아와버려서 매우 굉장히 불편합니다. 엣지 터치 영역을 조절해도 무시되네요. 인앱설정으로 기능 온오프를 가능하게끔 해주세요.",
정수민,1,2019-10-31,0,왜 자꾸 팅기죠,
진펠,1,2019-10-31,3,번호 인증이 안돼요. 계속 삭제했다 깔아도 일시적으로 사용할수 없다고만 뜨는데 어떻게 해야하죠?,
WOONSUP HAN,1,2019-10-31,3,비밀번호재설정하고 로그인하려 하는데 비밀번호 틀렸다고 계속나오는데 불량 앱 같아여,
Kang Na,2,2019-10-30,15,알람이 왜 자꾸 안오죠? 베터리 세이빙모드나 절전모드 앱설정에서 알람이나 뭐 채팅방알람설정 이런거 진작에 만져보고 백그라운드 앱 사용 다 체크했는데 ...하아.... 갤럭시s8쓰는데 똥폰도 아니고 카톡은 잘만오는데 왜 라인은 들어가기 전까지 알람이 안옵니까? 라인 실행시켜야 그제서야 알람오고 그냥있으면 알람 안오고 늦게오고 그런거 너무많은데 이거 얘기하면 분명 설정이나 고객님 네트워크문제 어쩌고하겠죠 카톡은 바로바로 잘만오는데 최적화 진짜 개 똥으로 해놓으신겁니까 꼬우면 카톡 쓰던가 마인드입니까? 그래서 내가 업데이트를 안했나 플레이스토어에서 확인해보면 또 그건 아니래 궁금해서 물어요 도대체 왜그런겁니까?,
키큰기린,4,2019-10-30,1,굿굿 앱만들어주셔서 감사합니다 잘 사용할께요,
홍길동,1,2019-10-30,1,거지같은 앱을봤나 핸드폰 바꾸고 비번몰라서 찾기해야되는데 비번을 찾을 방법이 없구만 메일은 오지도 않는데 뭘 발송했다는건지 쩝,
아기꿀벌장원영,1,2019-10-29,0,전화할때 데이터 키면 전화가 안들리고요 메시지 알림이 늦게오고 심할 경우 어제꺼가 다음날 오고 그러더라고요. 최악입니다. 고쳐주세요.,
hojun Lee,4,2019-10-29,0,영상통화 화면이 며칠전부터 어둡게 나와요!(전화 거는쪽),
유동철,3,2019-10-29,4,폰을 노트10플러스로 바꾸고 나서부터 알림이 늦게 와요.. 제발 수정좀.. 그리고 이전폰에 있던 대화는 못옮기나요?,
Okami,1,2019-10-29,2,전범기 없앱시다.. 완전 일뽕이여..,
곰돌이푸딩,3,2019-10-28,1,변태들이많아요ㅠ그거만고쳐주쇼...,
Jeongmin Kim,4,2019-10-28,0,"아니 게임이든뭐든다재미있는데,떡망치브라운 적끌어오는거취소해주세요.피는쩍지만공격이센놈들이뒤에서공격하고있고,떡망치브라운이거기로끌어로는거에요......그래서졌어요.떡망치브라운적땅기는거빼주세요",
ging chan,3,2019-10-28,0,아니 다 좋은데 mp3은 저장 안되더라고요. Keep도 뭐해요 쓸데없이 다 날아가잖아요. 그리고 어제까지는 잘 사용했던데 오늘 아침 일어나자마자 메시지를 확인하려고 했는데 사진 받는 것도 보내는 것도 못해요.,
청초,5,2019-10-28,0,킵에 중요한 각종 아이디 비번 적어둔것을 실수로 지웠는데 복원가능하나요?,
ya Ho,1,2019-10-28,7,메세지가 늦게 울립니다. 그래서 제시간에 소통이 안되요. 기본기능이 안되니 이거 뭐 저만 그런거 아닌것 같은데 빨리수정 바랍니다.,
호롤오롱,3,2019-10-28,4,라인 그룹 앨범 잘 쓰고있는데. 제 휴대폰 앨범에서 공유 후에 그룹 앨법으로 옮기는 걸 좋아했습니다. 왜 그 기능이 사라진 건가요??? 너무 불편하네요.,
전예나,1,2019-10-27,2,단체로 통화하는데 소리가 아예 끊어져서 안들려요 해결부탁드립니다ㅠㅠ,
DAT,1,2019-10-27,0,오픈챗안들어가짐 ㅡㅡ,
박력탬버린,1,2019-10-27,0,네이버아이디가 있는데 비밀번호가 안 맞대 맞게썼는데 완전 어이없음,
jaekyo lee,1,2019-10-27,0,초대안됨그지같데,
정지훈,1,2019-10-27,0,상대한테 보내면 안보내지는데여,
eunhyekoohoi dongjakku,5,2019-10-27,0,앱은역시라인이여라인이랑깽일단한번앱을써보랑깽환상적이랑깽,
태한월,1,2019-10-27,0,จ้า,
김지숙,3,2019-10-27,0,잘않됨,
bob snow,2,2019-10-26,0,알림 잘안울림,
디오,5,2019-10-26,18,제가 라인을 잠깐 지웠다가 다시 깔았는데 모든 대화내용이 지워져있더라구요. 최근 대화내용까지는 복구될줄 알았는데 이전 대화내용을 모르니 문자보내기도 곤란해지는데 전부까지는 아니더라도 최근 기록까지는 어떻게 복구할 수 없나요?ㅠㅠ,
카우카이트,1,2019-10-25,51,아니 ㅋㅋㅋ 이게 한두 번도 아니고 왜 자꾸 라인 keep에 저장 해둔게 왜 거의 다 날아가는 거에요? 지금 네번째인 거 같은데 중요한 거라 저장 해놨더니 다 날려먹고 있네요 이 정도면 그냥 저장이 아니라 쓰레기통 아닌가요 오류 좀 어떻게 해주심 좋겠네요,
김국태,4,2019-10-25,0,좋아요.,
bryan oh,5,2019-10-25,1,굿,
YT Jung,5,2019-10-24,0,라읺ㅎ,
김민,1,2019-10-24,0,통화하고 영상통화가 잘않되네요,
명수아,5,2019-10-24,0,와!,
채영수,1,2019-10-24,0,아니 자꾸 설치가 안됀다면서 설치가안돼요,
我想知道频道,1,2019-10-24,8,아미치겟네요 여자칭구랑 늘 이것땜에 싸우는데..왜자꾸 메세지가 안뜨죠???? 분명히 알림이 없었는데 들어가보면 오래전에 와잇고 심할땐 12시간 후에야 받아봅니자 제발 님들 이러지 맙시다 일좀 합시다 수정점 합시다,
Daniel Kim,5,2019-10-23,0,좋아요,
빡빡,1,2019-10-23,0,시작할려하는데 자꾸 인증이 안된다고 뜨네요,
Jae-Hyung Lee,1,2019-10-22,0,알림이 자주 씹힘,
Leopold Park,1,2019-10-22,1,라인에서 위치공유기능을 사용하고 싶은데 +버튼을 눌러도 찾을수가 없습니다,
류창렬,4,2019-10-22,0,안녕하세요? 벨소리 추가하고 싶은데 어떻게 하면 되나요?,
이준영,1,2019-10-22,4,아니...이거 라인 문자 메세지가 상대방에게 전달이 안되서 소통이 불가능해요 얼른 고쳐주세요,
이도경,1,2019-10-21,0,알림 안옴,
Choonwon Kim,3,2019-10-21,2,위치전송이 안되나요 ? 전에는 되었었는데 어느날부터 위치전송아이콘이 사라져 버렸네요 어떤 친구는 잘 사용중이라는데...,
남신금영,1,2019-10-21,0,어플 다운로드 안됩니다,
흑장미,1,2019-10-21,1,라인 앱에서 배경화면없애는기능은없나요? 배경화면없애는기능이있으면좋겠는데..ㅠ,
펜리르,4,2019-10-20,1,문자보네기취소가 어느버전까지 취소가능한거죠? ?? 똑같은버전이 아니면 취소가안되는건가요??,
으걁,1,2019-10-19,2,스토리 확인이 안됨 스토리가 잠깐 떴다가 사라짐을 반복 알람 안 옴 전화 음질 구림 별로,
김민영,4,2019-10-19,1,다 좋은데 갑자기 어제부터 답 보내려할때 튕겨요,
김지원,1,2019-10-19,13,라인은 왜 생체인식 잠금을 도입안하죠? 어지간한 메신져앱은 다 지문잠금 지원하고 얼굴인식도 지원하는 앱도 있는데요,
함박초 4학년이주연,5,2019-10-19,0,조아여,
강빌더,2,2019-10-19,1,친구추가 및 아이디 검색이 안되는이유가?,
낚시꾼선녀와,5,2019-10-19,1,예전의 계정을 찾을수가 없는게 아쉽네요,
아둔도리타스,1,2019-10-18,4,계정연동 기존폰고장나서 바꿧는데 계정연동이 안돼네 비번없으면 안돼는거임?진짜 어이가 없어서 그런데 진짜 라인레인저스 계정 날려먹었자나 진짜 3년동안해놓은거 어떻게할거냐고 입 있으면 말을 해봐 계정연동이 이상한데 아오 빡쳐서 걍 접는다 그냥 망해버려,
JeungYeop Lee,1,2019-10-18,1,설치시 인증이 안됩니다.,
